id,name,size,sizeUnit,category,brand,images,level1,level2,designChanges
1314,Poweplay Original 4x250ml,0.25,l,ENERGY,POWER PLAY,https://services.traxretail.com/images/traxus/ccza/Product_Images/6652/original,ENERGY,https://services.traxretail.com/images/traxus/0/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/PoweplayOriginal4x250ml_24012018/1df42200-04c4-11e8-bcf1-9115570bbcaf/original
1315,Poweplay Original 6x250ml,0.25,l,ENERGY,POWER PLAY,https://services.traxretail.com/images/traxus/ccza/Product_Images/6656/original,ENERGY,https://services.traxretail.com/images/traxus/0/original,
1316,Poweplay Original 6x440ml,0.44,l,ENERGY,POWER PLAY,https://services.traxretail.com/images/traxus/ccza/Product_Images/6660/original,ENERGY,https://services.traxretail.com/images/traxus/0/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/PoweplayOriginal6x440ml_24012018/14c7ce20-04c4-11e8-bcf1-9115570bbcaf/original
657,POWER PLAY DAY DARE 440 ML CAN,0.44,l,ENERGY,POWER PLAY,https://services.traxretail.com/images/traxus/ccza/Product_Images/667/original,ENERGY,https://services.traxretail.com/images/traxus/0/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/6881/original
656,POWER PLAY DAY FORGE 440 ML CAN,0.44,l,ENERGY,POWER PLAY,https://services.traxretail.com/images/traxus/ccza/Product_Images/666/original,ENERGY,https://services.traxretail.com/images/traxus/0/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/6880/original
3600,Power Play Energy Drink Mango Flavoured Wrap Plastic 4 Pack x 440 ml,0.44,l,ENERGY,POWER PLAY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3600/Front20190225003511/original,ENERGY,https://services.traxretail.com/images/traxus/0/original,
3222,Power Play Forge Energy Drink Wrap Plastic 6 Pack x 440 ml,440.0,ml,ENERGY,POWER PLAY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3222/Front20181123105909/original,ENERGY,https://services.traxretail.com/images/traxus/0/original,
653,POWER PLAY ORIGINAL 250 ML CAN,0.25,l,ENERGY,POWER PLAY,https://services.traxretail.com/images/traxus/ccza/Product_Images/663/original,ENERGY,https://services.traxretail.com/images/traxus/0/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/6878/original
654,POWER PLAY ORIGINAL 440 ML CAN,0.44,l,ENERGY,POWER PLAY,https://services.traxretail.com/images/traxus/ccza/Product_Images/664/original,ENERGY,https://services.traxretail.com/images/traxus/0/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/6882/original
655,POWER PLAY ORIGINAL LIGHT 440 ML CAN,0.44,l,ENERGY,POWER PLAY,https://services.traxretail.com/images/traxus/ccza/Product_Images/665/original,ENERGY,https://services.traxretail.com/images/traxus/0/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/6879/original
648,POWERADE ISLAND BURST 500 ML RTD,0.5,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/658/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,
1330,Powerade Island Burst 6x500ml,0.5,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/6716/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,
646,POWERADE JAGGED ICE 500 ML RTD,0.5,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/656/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,
1328,Powerade Jagged Ice 6x500ml,0.5,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/6708/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/1328/dvc/Front20190419165456/original,,
650,POWERADE JAGGED ICE CONCENTRATE 750ML PLASTIC BOTTLE,0.75,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/660/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/POWERADEJAGGEDICECONCENTRATE750MLPLASTICBOTTLE_24012018/16496510-04c4-11e8-b487-35f72565ec2d/original
645,POWERADE MOUNTAIN BLAST 500 ML RTD,0.5,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/655/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,
1331,Powerade Mountain Blast 6x500ml,0.5,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/6720/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,
649,POWERADE MOUNTAIN BLAST CONCENTRATE 750ML PLASTIC BOTTLE,0.75,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/659/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,
647,POWERADE NAARTJIE 500 ML RTD,0.5,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/657/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,
1329,Powerade Naartjie 6x500ml,0.5,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/6712/original,,,
651,POWERADE NAARTJIE CONCENTRATE 750ML PLASTIC BOTTLE,0.75,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/661/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/POWERADENAARTJIECONCENTRATE750MLPLASTICBOTTLE_24012018/182725c0-04c4-11e8-9c8c-598085ed983b/original
644,POWERADE ORANGE 500 ML RTD,0.5,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/654/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,
1327,Powerade Orange 6x500ml,0.5,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/6704/original,,,
1485,POWERADE Sports Drink Concentrate ION4 Mountain Blast 750ml,0.75,l,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/303e4f1b-334f-4673-8ac9-86994dc31c97/f09bdb40-04c3-11e8-9510-a756dc31d470/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,
1519,Powerade Zero Berry Ice,500.0,ml,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/e8b775b9-074b-42bc-b78a-5aa398b27196/0dd7f7e0-42ed-11e8-9c1b-b3ef3f7ae858/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,
1518,Powerade Zero Mountain Blast,500.0,ml,SPORTS,POWERADE,https://services.traxretail.com/images/traxus/ccza/Product_Images/89f14e04-4f3b-44ff-87ff-1aa1dd585bac/023e9ba0-42ed-11e8-8434-d3b189f0f629/original,SPORTS,https://services.traxretail.com/images/traxus/8/original,
3697,Predator Gold Strike Energy Can 500 ml,500.0,ml,ENERGY,Predator,https://services.traxretail.com/images/traxus/ccza/Product_Images/3697/Front20190319085810/original,ENERGY,https://services.traxretail.com/images/traxus/ccza/Brands/219/20190319084239/original,
2504,Purejoy 100% Fruit Juice Blend Orange 1 L,1.0,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2504/Front20180509082907/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2847,Purejoy Apple Fruit Juice 1l,1.0,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2847/Front20180809061406/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2851,Purejoy Apple Fruit Juice 200ml,0.2,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2851/Front20180809061407/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2843,Purejoy Berry Nice Fruit Juice 1l,1.0,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2843/Front20180809061406/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2850,Purejoy Berry Nice Fruit Juice 200ml,0.2,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2850/Front20180809061407/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2848,Purejoy Guava Fruit Juice 1l,1.0,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2848/Front20180809061406/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2841,Purejoy Light Cranberry Cherry Fruit Juice 1l,1.0,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2841/Front20180809061406/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2852,Purejoy Light Cranberry Cherry Fruit Juice 200ml,0.2,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2852/Front20180809061407/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2845,Purejoy Light Mango Orange Fruit Juice 1l,1.0,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2845/Front20180809061406/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2854,Purejoy Litchi Fruit Juice 1l,1.0,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2854/Front20180809061407/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2855,Purejoy Mango Fruit Juice 200ml,0.2,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2855/Front20180809061407/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/2855/dvc/Front20190430161125/original
2856,Purejoy Orange Fruit Juice 200ml,0.2,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2856/Front20180809061407/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2846,Purejoy Peach Fruit Juice 1l,1.0,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2846/Front20180809061406/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2857,Purejoy Pineapple Fruit Juice 1l,1.0,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2857/Front20180809061407/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2858,Purejoy Red Grape Fruit Juice 1l,1.0,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2858/Front20180809061407/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2844,Purejoy Tropical Fruit Juice 1l,1.0,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2844/Front20180809061406/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
2859,Purejoy Tropical Fruit Juice 200ml,0.2,l,JUICES,PureJoy,https://services.traxretail.com/images/traxus/ccza/Product_Images/2859/Front20180809061407/original,Juices,https://services.traxretail.com/images/traxus/ccza/Brands/123/20150726145406/original,
798,RED BULL BLUE EDITION 250ML CAN,0.25,l,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/808/original,,,
3328,Red Bull Blue Edition Blueberry Energy Drink Cardboard Box 4 Pack x 250 ml,250.0,ml,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/3328/Front20181123110229/original,,,
3920,Red Bull Energy Drink Blueberry Blue Edition Can 355 ml,0.355,l,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/3920/Front20190418193950/original,ENERGY,https://services.traxretail.com/images/traxus/2/original,
3922,Red Bull Energy Drink Carbonated Taurine Pack Carton 6 Pack x 250 ml,0.25,l,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/3922/Front20190418201349/original,ENERGY,https://services.traxretail.com/images/traxus/2/original,
3601,Red Bull Energy Drink Coconut And Berry Flavour Can 250 ml The Summer Edition,0.25,l,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/3601/Front20190225003511/original,,,
3927,Red Bull Energy Drink Cranberry Red Edition Can 355 ml,0.355,l,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/3927/Front20190418203809/original,ENERGY,https://services.traxretail.com/images/traxus/2/original,
3331,Red Bull Energy Drink Cranberry Red Edition Cardboard Box 4 Pack x 250 ml,250.0,ml,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/3331/Front20181123110229/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/3331/dvc/Front20190418215001/original,,
3329,Red Bull Energy Drink Pack Carton 4 Pack x 250 ml,250.0,ml,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/3329/Front20181123110229/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/212/Front20190225003602/original,,
3330,Red Bull Energy Drink Sugar Free Pack Carton 4 Pack x 250 ml,250.0,ml,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/3330/Front20181123110229/original,,,
3923,Red Bull Energy Drink Sugar Free Pack Carton 6 Pack x 250 ml,0.25,l,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/3923/Front20190418201948/original,ENERGY,https://services.traxretail.com/images/traxus/2/original,
795,RED BULL ORIGINAL 250ML CAN,0.25,l,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/805/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/795/dvc/Front20180403062955/original,,
841,RED BULL ORIGINAL 355ML CAN,0.355,l,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/851/original,,,
845,RED BULL ORIGINAL 473ML CAN,0.473,l,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/855/original,,,
797,RED BULL RED EDITION 250ML CAN,0.25,l,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/807/original,,,
796,RED BULL SUGAR FREE 250ML CAN,0.25,l,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/806/original,,,
1500,Red Bull Sugar Free 355ml,355.0,ml,ENERGY,RED BULL,https://services.traxretail.com/images/traxus/ccza/Product_Images/e9c5c34f-d4d3-4ef5-aaff-c503e5fadbeb/e6925a90-3707-11e8-819e-71446e361d9a/original,,,
3673,Schweppes 6% Dry Lemon Juice Glass Bottle 200 ml,200.0,ml,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/3673/Front20190318091719/original,SSD,https://services.traxretail.com/images/traxus/9/original,
3678,Schweppes Cucumber Flavoured Tonic Water Drink Glass Bottle 200 ml,200.0,ml,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/3678/Front20190318091719/original,SSD,https://services.traxretail.com/images/traxus/9/original,
618,SCHWEPPES DRY LEMON 200 ML CAN,0.2,l,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/628/original,SSD,https://services.traxretail.com/images/traxus/9/original,
2532,Schweppes Dry Lemon 250ml Glass,250.0,ml,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/2532/Front20180610095400/original,SSD,https://services.traxretail.com/images/traxus/9/original,
619,SCHWEPPES DRY LEMON 330 ML CAN,0.33,l,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/629/original,SSD,https://services.traxretail.com/images/traxus/9/original,
1073,SCHWEPPES DRY LEMON 6 PK 200 ML CAN,0.2,l,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/1096/original,SSD,https://services.traxretail.com/images/traxus/9/original,
3004,Schweppes Dry Lemon Can 300 ml,300.0,ml,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/3004/Front20180903143629/original,SSD,https://services.traxretail.com/images/traxus/9/original,
3223,Schweppes Dry Lemon Juice Drink Bottle 1 l,1.0,l,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/3223/Front20181123105909/original,SSD,https://services.traxretail.com/images/traxus/9/original,
3224,Schweppes Dry Lemon Juice Drink Wrap Plastic 6 Pack x 330 ml,330.0,ml,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/3224/Front20181123105909/original,SSD,https://services.traxretail.com/images/traxus/9/original,
3005,Schweppes Dry Lemon Wrap Plastic Can Pack 6 x 300 ml,300.0,ml,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/3005/Front20180903143629/original,SSD,https://services.traxretail.com/images/traxus/9/original,
3696,Schweppes Floral Pink Tonic Water Soft Drink Glass Bottle 200 ml,200.0,ml,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/3696/Front20190319085810/original,SSD,https://services.traxretail.com/images/traxus/9/original,
617,SCHWEPPES GINGER ALE 1LT PET,1.0,l,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/627/original,SSD,https://services.traxretail.com/images/traxus/9/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/SCHWEPPESGINGERALE1LTPET_24012018/1f232c20-04c4-11e8-b487-35f72565ec2d/original
616,SCHWEPPES GINGER ALE 200 ML CAN,0.2,l,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/626/original,SSD,https://services.traxretail.com/images/traxus/9/original,
2533,Schweppes Ginger Ale 250ml Glass,250.0,ml,SSD,SCHWEPPES,https://services.traxretail.com/images/traxus/ccza/Product_Images/2533/Front20180610095400/original,SSD,https://services.traxretail.com/images/traxus/9/original,
